,cluster,id_vendedor,estado,qtd_pedidos,dias_sem_vender,receita_total,dias_atividade,datas_distintas_de_venda,%_de_atividade,vendas_por_dia_de_atividade,avaliacao_media,qtd_produtos,media_produtos_por_pedido,media_valor_pedido_sem_frete,media_valor_pedido_com_frete,media_valor_frete,prop_pedidos_atrasados,tempo_de_postagem,Label,Score_0,Score_1
854,0,bb5bd94c8f59cc050072d2930c869cac,SP,16,83,2595.0,486,16,0.03,1.0,4.0,18,1.12,162.19,181.88,19.69,0.11,1,0,0.8909,0.1091
855,1,d4f91e8be86b38da2ee35bc489645a9d,SP,1,695,50.0,1,1,1.0,1.0,5.0,1,1.0,50.0,61.0,11.0,0.0,-12,1,0.0085,0.9915
856,1,d4d99b60c4c94cd35acd502cec65dc8d,SP,1,693,73.0,1,1,1.0,1.0,2.5,1,1.0,73.0,87.0,14.0,0.0,-11,1,0.0104,0.9896
857,0,"""76d5af76d0271110f9af36c92573f765""",SP,128,33,31952.0,665,102,0.15,1.25,4.24,155,1.21,249.62,279.25,29.62,0.08,2,0,0.9745,0.0255
858,1,"""353e21e8bf8de2722b4fae1636664b76""",RS,4,76,208.0,113,4,0.04,1.0,3.0,4,1.0,52.0,75.0,23.0,0.0,4,0,0.5042,0.4958
859,1,e1643dff33666ca629e3644c02738179,SP,3,96,170.0,20,3,0.15,1.0,5.0,3,1.0,56.67,66.33,9.67,0.0,6,1,0.0225,0.9775
860,1,"""3903c788ded8dc03b5ebab37a2f3e9a1""",SP,5,27,120.0,71,5,0.07,1.0,4.5,5,1.0,24.0,34.2,10.2,0.2,2,0,0.5933,0.4067
861,0,"""82e0a475a88cc9595229d8029273f045""",SP,41,228,11059.0,331,36,0.11,1.14,3.97,83,2.02,269.73,306.9,37.17,0.06,2,1,0.4594,0.5406
862,1,"""457fe919b032a3f7dadba6fb92cf7855""",SP,9,28,1106.0,97,8,0.08,1.12,4.67,12,1.33,122.89,138.78,15.89,0.17,2,0,0.6234,0.3766
863,1,df683dfda87bf71ac3fc63063fba369d,RS,1,539,40.0,1,1,1.0,1.0,2.5,1,1.0,40.0,56.0,16.0,1.0,0,1,0.0114,0.9886
864,0,c26a2be5b53b7db6b276280da212a779,RJ,13,31,7482.0,361,12,0.03,1.08,2.4,18,1.38,575.54,637.54,62.0,0.0,2,0,0.864,0.136
865,0,edb1ef5e36e0c8cd84eb3c9b003e486d,RJ,165,14,79202.0,325,124,0.38,1.33,4.59,174,1.05,480.01,503.55,23.54,0.07,3,0,0.9147,0.0853
866,0,"""11bfa66332777660bd0640ee84d47006""",SP,76,10,3932.0,353,65,0.18,1.17,4.36,102,1.34,51.74,73.96,22.22,0.18,3,0,0.9252,0.0748
867,0,"""412a4720f3e9431b4afa1476a1acddbe""",SP,21,19,2059.0,338,21,0.06,1.0,4.5,22,1.05,98.05,122.43,24.38,0.05,4,0,0.7927,0.2073
868,1,"""6d7f8d9d594e28796b6b3205b00f459c""",PR,3,416,418.0,65,3,0.05,1.0,2.5,3,1.0,139.33,159.33,20.0,0.0,0,1,0.1057,0.8943
869,1,"""7238a95bb63ef7e498389fb863b834a1""",SP,15,18,2266.0,111,13,0.12,1.15,4.5,15,1.0,151.07,188.87,37.8,0.07,4,0,0.8184,0.1816
870,1,"""5f5b43b2bffa8656e4bc6efeb13cc649""",SP,27,77,3678.0,203,23,0.11,1.17,4.53,29,1.07,136.22,156.63,20.41,0.03,4,0,0.7273,0.2727
871,1,c6381d2d013342748761e906d45aff76,RS,15,40,2043.0,267,15,0.06,1.0,2.78,28,1.87,136.2,174.33,38.13,0.0,1,0,0.5595,0.4405
872,1,"""3d4b1ae7539303b5704493798893e82c""",SP,6,186,1076.0,84,5,0.06,1.2,2.5,9,1.5,179.33,203.83,24.5,0.0,4,0,0.5259,0.4741
873,0,"""5236605f4d4b0b3e4df85b850393fca0""",SP,5,30,267.0,361,5,0.01,1.0,5.0,5,1.0,53.4,69.8,16.4,0.2,2,0,0.6809,0.3191
874,0,"""7d456afc660226829370f3173d14520c""",SP,55,13,8119.0,685,52,0.08,1.06,4.0,89,1.62,147.62,174.22,26.6,0.06,3,0,0.9283,0.0717
875,1,a213f1bd6458f4a158f3746cb2514559,PR,1,96,42.0,1,1,1.0,1.0,5.0,1,1.0,42.0,56.0,14.0,0.0,4,1,0.013,0.987
876,2,dd58ee93286b0821565574c570e9e1dc,PR,2,485,2948.0,95,2,0.02,1.0,5.0,2,1.0,1474.0,1511.5,37.5,0.0,-3,1,0.1149,0.8851
877,2,"""54219883e72aad869adfb2a54b7bfa0f""",SP,5,54,6750.0,251,5,0.02,1.0,2.5,5,1.0,1350.0,1515.8,165.8,0.0,-2,1,0.293,0.707
878,1,"""83c8aafbefb034674a70de0eac5b8954""",PR,2,55,135.0,104,2,0.02,1.0,2.5,2,1.0,67.5,93.0,25.5,0.0,5,0,0.5011,0.4989
879,1,c8cc60ffd415254af5d9b9f34f32c369,SP,8,19,723.0,72,8,0.11,1.0,4.71,9,1.12,90.38,114.62,24.25,0.0,3,0,0.6077,0.3923
880,1,"""8a207b6080964f3c1fc9d35bd6096ba4""",SP,2,303,554.0,45,2,0.04,1.0,2.5,3,1.5,277.0,365.0,88.0,0.33,4,1,0.1701,0.8299
881,0,"""3c487ae8f8d7542beff5788e2e0aea83""",DF,30,17,9389.0,374,29,0.08,1.03,4.42,33,1.1,312.97,336.93,23.97,0.03,3,0,0.7967,0.2033
882,0,dee656f0f566ed1aa85bd137c943f08f,SP,92,11,6219.0,318,74,0.23,1.24,4.24,94,1.02,67.6,85.75,18.15,0.05,3,0,0.9185,0.0815
883,1,"""2d8cfba3fcd3170555941605edaa196a""",SP,1,537,45.0,1,1,1.0,1.0,5.0,1,1.0,45.0,56.0,11.0,0.0,5,1,0.0112,0.9888
884,1,"""9aa388272ee334b6ae07bc73706e254a""",MG,6,17,678.0,141,6,0.04,1.0,3.4,7,1.17,113.0,143.67,30.67,0.0,2,0,0.6484,0.3516
885,0,"""3078096983cf766a32a06257648502d1""",SP,56,117,7917.0,356,52,0.15,1.08,4.53,61,1.09,141.38,165.93,24.55,0.05,4,0,0.8354,0.1646
886,0,d5ba419e26d246a0719437cf37d9b46d,SP,33,12,3913.0,474,32,0.07,1.03,4.38,34,1.03,118.58,133.7,15.12,0.12,2,0,0.9348,0.0652
887,2,"""76833248bbc0e65a0293ec62023e4396""",SP,2,289,2400.0,43,2,0.05,1.0,2.5,2,1.0,1200.0,1315.5,115.5,0.0,0,1,0.0487,0.9513
888,0,f0b47fbbc6dee9aafe415a6e33051b3f,SP,67,5,3766.0,401,57,0.14,1.18,4.0,85,1.27,56.21,75.84,19.63,0.09,3,0,0.9096,0.0904
889,0,f9903dd0f812c7e771fcad47b6fff231,SC,10,13,1685.0,280,9,0.03,1.11,3.14,15,1.5,168.5,209.9,41.4,0.0,3,0,0.648,0.352
890,1,"""5721089ba9214e80074f27d5a03fc0eb""",SP,5,216,246.0,90,5,0.06,1.0,5.0,7,1.4,49.2,62.8,13.6,0.0,2,1,0.417,0.583
891,1,"""817f85dbb65aa3e70831d90fe75cdf89""",SP,11,537,1553.0,163,8,0.05,1.38,4.4,11,1.0,141.18,162.27,21.09,0.0,-3,1,0.2523,0.7477
892,1,e732329483fd5f27367dd997b47f598a,SC,1,368,110.0,1,1,1.0,1.0,5.0,1,1.0,110.0,145.0,35.0,0.0,5,1,0.017,0.983
893,1,"""5ca5d579b5857ee8709479b1047cecc3""",SP,1,165,170.0,1,1,1.0,1.0,2.5,1,1.0,170.0,178.0,8.0,1.0,-7,1,0.0197,0.9803
894,1,"""5acd070dd3fe441bbb2ec1f1ede515ee""",SP,7,190,763.0,94,6,0.06,1.17,3.0,8,1.14,109.0,126.43,17.43,0.38,3,1,0.4042,0.5958
895,1,"""3dbbce181edfaa4a597ec858c382d2ec""",PR,17,266,850.0,238,17,0.07,1.0,4.83,20,1.18,50.0,75.76,25.76,0.1,2,0,0.5909,0.4091
896,0,"""37be5a7c751166fbc5f8ccba4119e043""",SP,269,105,54942.0,383,113,0.3,2.38,4.42,279,1.04,204.25,226.66,22.41,0.03,5,1,0.4335,0.5665
897,0,"""014c0679dd340a0e338872e7ec85666a""",MG,14,60,7058.0,526,14,0.03,1.0,3.0,15,1.07,504.14,549.0,44.86,0.13,1,0,0.94,0.06
898,0,"""38102b031c2a15e54623d711bfc753d3""",CE,8,201,418.0,371,7,0.02,1.14,4.0,10,1.25,52.25,90.88,38.62,0.0,-2,1,0.159,0.841
899,1,"""89dda63a3c907c468ec88c310ed91213""",SP,1,148,45.0,1,1,1.0,1.0,2.5,1,1.0,45.0,65.0,20.0,0.0,2,1,0.0164,0.9836
900,1,"""96f7c797de9ca20efbe14545bed63eec""",SP,1,146,138.0,1,1,1.0,1.0,2.5,3,3.0,138.0,177.0,39.0,0.0,5,1,0.0504,0.9496
901,1,"""431050a06a317f2b38168dec3dcd2b46""",SP,10,34,1371.0,95,9,0.09,1.11,4.6,10,1.0,137.1,157.8,20.7,0.0,3,0,0.6944,0.3056
902,1,c0e6839516f5398edc34adf5f1d53d1a,SP,1,482,35.0,1,1,1.0,1.0,5.0,1,1.0,35.0,49.0,14.0,0.0,5,1,0.0112,0.9888
903,1,b566ab0ef88016e00422755e305103c6,MG,5,42,1208.0,135,5,0.04,1.0,3.5,5,1.0,241.6,285.8,44.2,0.2,4,0,0.6239,0.3761
904,0,"""252e76235acb79183cfca6e34f13337d""",SP,3,94,261.0,467,3,0.01,1.0,4.0,4,1.33,87.0,107.0,20.0,0.0,2,1,0.3906,0.6094
905,1,"""6da1992f915d77be95d7fa48b36904af""",SP,7,396,261.0,99,7,0.07,1.0,5.0,9,1.29,37.29,54.86,17.57,0.0,3,1,0.4274,0.5726
906,1,"""3289d8c3eef4873f91ce0b1343c0dd58""",SP,1,101,200.0,1,1,1.0,1.0,2.5,1,1.0,200.0,219.0,19.0,0.0,3,1,0.0175,0.9825
907,1,"""714b9a1332840f257b49f476bea4e341""",SP,6,162,1500.0,75,6,0.08,1.0,2.0,6,1.0,250.0,276.33,26.33,0.33,4,0,0.5647,0.4353
908,1,f307937c1bb287c3efc2a514b94b0d1d,MG,1,456,190.0,1,1,1.0,1.0,2.5,1,1.0,190.0,217.0,27.0,0.0,2,1,0.0259,0.9741
909,1,"""9fbd5666d8618fa571c4230fafa09bd6""",SP,1,369,80.0,1,1,1.0,1.0,5.0,1,1.0,80.0,97.0,17.0,0.0,0,1,0.0092,0.9908
910,1,"""485452467ff670447e84a8370c3fc898""",SC,3,186,176.0,28,3,0.11,1.0,5.0,3,1.0,58.67,105.33,46.67,0.0,3,1,0.0778,0.9222
911,1,"""293dee954235e4e4e43f129313625ebe""",DF,8,230,1779.0,97,7,0.07,1.14,5.0,8,1.0,222.38,252.5,30.12,0.0,5,1,0.467,0.533
912,0,"""2e90cb1677d35cfe24eef47d441b7c87""",SP,127,8,13905.0,537,105,0.2,1.21,3.62,137,1.08,109.49,132.25,22.76,0.12,3,0,0.9686,0.0314
913,1,"""933446e9a59dece7ae9175103820ca8f""",PR,1,586,65.0,1,1,1.0,1.0,2.5,1,1.0,65.0,87.0,22.0,0.0,3,1,0.0259,0.9741
914,1,"""8a432f4e5b471f8da497d7dc517666e2""",SP,95,6,7555.0,146,55,0.38,1.73,4.47,106,1.12,79.53,100.23,20.71,0.07,2,0,0.9227,0.0773
915,1,"""22a23e5ac7061fc538cc2a019afaaf16""",MG,1,473,95.0,1,1,1.0,1.0,2.5,1,1.0,95.0,109.0,14.0,0.0,3,1,0.0203,0.9797
916,1,e504a4e2efaa45cbff7e268a2c58c956,SP,10,19,1090.0,94,10,0.11,1.0,5.0,11,1.1,109.0,133.2,24.2,0.27,-2,0,0.5504,0.4496
917,1,"""9bade61a92bed55a25d2b67b9f4ed739""",PR,2,158,117.0,23,2,0.09,1.0,1.0,3,1.5,58.5,87.0,28.5,0.0,3,1,0.1043,0.8957
918,1,"""5f67c6082caacb26e431a7b17940cece""",PR,13,27,1665.0,174,9,0.05,1.44,3.4,14,1.08,128.08,144.15,16.08,0.29,-2,0,0.5653,0.4347
919,1,"""8d899e15a5925f097cca50faa49b15e3""",SP,4,17,648.0,82,4,0.05,1.0,5.0,10,2.5,162.0,200.0,38.0,0.6,0,1,0.3652,0.6348
920,0,dfc5fb7259bb2b599ca565e6e9448f0f,SP,33,28,6125.0,376,32,0.09,1.03,4.3,34,1.03,185.61,207.42,21.82,0.06,2,0,0.8105,0.1895
921,1,"""4965a7002cca77301c82d3f91b82e1a9""",SP,1,132,8.0,1,1,1.0,1.0,5.0,1,1.0,8.0,16.0,8.0,0.0,1,1,0.0174,0.9826
922,0,b56906f7fd1696e043f1bcce164c487b,SP,40,26,2153.0,671,37,0.06,1.08,4.18,42,1.05,53.82,74.97,21.15,0.05,1,0,0.9438,0.0562
923,0,"""2089a6d640999f9b9141ac719b2af596""",SP,41,69,7676.0,436,39,0.09,1.05,3.47,41,1.0,187.22,202.85,15.63,0.15,2,0,0.8123,0.1877
924,1,"""33fd411ed63a7c2f9005e3f065d9f85d""",RS,1,143,25.0,1,1,1.0,1.0,2.5,1,1.0,25.0,43.0,18.0,0.0,6,1,0.0112,0.9888
925,0,e333046ce6517bd8bb510291d44f0130,SP,68,9,7268.0,408,60,0.15,1.13,4.38,74,1.09,106.88,127.97,21.09,0.05,3,0,0.9259,0.0741
926,1,"""52a52b9f656520e99716f5bc40f661c8""",SP,7,37,783.0,91,6,0.07,1.17,3.25,8,1.14,111.86,133.14,21.29,0.0,1,1,0.4618,0.5382
927,1,b7e1750c1157341d2abd0251e07c186b,SP,3,501,160.0,66,3,0.05,1.0,2.5,4,1.33,53.33,73.67,20.33,0.0,4,1,0.1846,0.8154
928,1,bab0a8cd684e41ba6e2637dca0979d3b,RJ,1,377,270.0,1,1,1.0,1.0,5.0,1,1.0,270.0,289.0,19.0,0.0,6,1,0.0139,0.9861
929,1,ea4e9ce63a2134743b4a92777437fcdd,SC,3,12,317.0,128,3,0.02,1.0,4.67,4,1.33,105.67,127.33,21.67,0.0,2,1,0.4822,0.5178
930,0,"""538caafddff204241cecbf3a02e6b3cf""",SP,8,53,129.0,423,8,0.02,1.0,1.0,8,1.0,16.12,27.5,11.38,0.5,-7,0,0.6759,0.3241
931,1,"""1d1bbb8ac1581824986f582583fff01d""",SC,4,10,167.0,120,4,0.03,1.0,2.5,4,1.0,41.75,56.75,15.0,0.25,1,1,0.3008,0.6992
932,1,e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,80,182,11771.0,146,56,0.38,1.43,3.58,85,1.06,147.14,167.7,20.56,0.05,4,0,0.7519,0.2481
933,1,"""48328ec9a579151d9cc6a86d4a59336c""",RS,1,349,1099.0,1,1,1.0,1.0,2.5,1,1.0,1099.0,1197.0,98.0,0.0,4,1,0.0229,0.9771
934,1,"""63ffcb71394dd8ea3872ed9ffda17c74""",RJ,17,400,400.0,176,16,0.09,1.06,3.2,17,1.0,23.53,39.18,15.65,0.06,2,0,0.6674,0.3326
935,1,"""166e8f1381e09651983c38b1f6f91c11""",SC,2,378,79.0,27,2,0.07,1.0,5.0,2,1.0,39.5,54.5,15.0,0.0,0,1,0.0298,0.9702
936,1,"""3e8bd881d92466e63ba9e3e809cd3c50""",RJ,8,130,1863.0,69,8,0.12,1.0,5.0,9,1.12,232.88,256.25,23.38,0.44,4,1,0.4267,0.5733
937,1,c13ef0cfbe42f190780f621ce81f2234,SP,1,228,390.0,1,1,1.0,1.0,2.5,1,1.0,390.0,451.0,61.0,1.0,-12,1,0.0123,0.9877
938,1,b3b17aab11f273023a5f22ca52e1eb70,PR,7,86,6850.0,136,7,0.05,1.0,5.0,13,1.86,978.57,1046.43,67.86,0.15,4,0,0.6661,0.3339
939,0,d97df38225e5abadaff1e72cb72b823c,SP,28,26,1776.0,279,27,0.1,1.04,4.57,28,1.0,63.43,81.36,17.93,0.18,3,0,0.7951,0.2049
940,0,f1fd5ab1181f827ffad998c1a5de7d74,PR,15,25,7046.0,266,15,0.06,1.0,4.67,15,1.0,469.73,525.2,55.47,0.0,2,0,0.8372,0.1628
941,1,"""626ab1cd96932367f0eeec2e47046c12""",SP,3,35,1310.0,195,3,0.02,1.0,4.0,3,1.0,436.67,463.67,27.0,0.0,4,0,0.5131,0.4869
942,1,f7c31656c19db6275a8acadca289f426,SP,1,200,62.0,1,1,1.0,1.0,2.5,1,1.0,62.0,78.0,16.0,0.0,4,1,0.0146,0.9854
943,1,ede2977fbaf3738583170735ca403f6c,PR,1,190,290.0,1,1,1.0,1.0,2.5,1,1.0,290.0,327.0,37.0,0.0,5,1,0.022,0.978
944,0,"""9a84ba99f5367fdbd4598363496f1ea2""",GO,15,60,2225.0,476,15,0.03,1.0,4.0,15,1.0,148.33,176.07,27.73,0.0,4,0,0.9448,0.0552
945,0,f789d2c4f2c2eb38fc4373e7a4b35264,MG,44,12,4865.0,505,43,0.09,1.02,3.95,49,1.11,110.57,130.43,19.86,0.04,3,0,0.9479,0.0521
946,1,"""4de6e4ba574aa9dfdc824bc44dc47fdd""",PR,14,60,452.0,178,13,0.07,1.08,4.12,14,1.0,32.29,50.29,18.0,0.07,4,0,0.6554,0.3446
947,1,"""2bf28e311bba65237358230cabac3f15""",PR,7,22,294.0,132,7,0.05,1.0,3.0,8,1.14,42.0,68.14,26.14,0.25,2,0,0.5871,0.4129
948,0,"""080199a181c46c657dc5aa235411be3b""",SP,79,10,14465.0,339,72,0.21,1.1,4.78,83,1.05,183.1,196.15,13.05,0.02,3,0,0.8528,0.1472
949,1,e3e290b38963293022cdcd6db8328103,SP,3,274,136.0,6,2,0.33,1.5,2.5,3,1.0,45.33,60.67,15.33,0.0,3,1,0.0206,0.9794
950,1,ac51cac5e20d69ff485a54746488ef48,SP,3,217,700.0,16,3,0.19,1.0,5.0,3,1.0,233.33,253.0,19.67,0.0,1,1,0.0218,0.9782
951,0,bfd27a966d91cfaafdb25d076585f0da,SP,114,63,19225.0,513,100,0.19,1.14,4.34,115,1.01,168.64,191.69,23.05,0.05,4,0,0.9414,0.0586
952,1,e595809a6c31ec4314fd06ef198c244d,SC,1,175,39.0,1,1,1.0,1.0,5.0,1,1.0,39.0,57.0,18.0,0.0,3,1,0.014,0.986
953,1,"""6b15924333bd1a741595fe981ea04822""",SP,21,425,617.0,155,20,0.13,1.05,4.67,21,1.0,29.38,41.0,11.62,0.1,4,0,0.6684,0.3316
954,1,"""8cb7c5ddf41f4d506eba76e9a4702a25""",GO,1,208,69.0,1,1,1.0,1.0,5.0,1,1.0,69.0,98.0,29.0,0.0,-2,1,0.0136,0.9864
955,0,"""7e1fb0a3ebfb01ffb3a7dae98bf3238d""",SP,155,11,26170.0,566,114,0.2,1.36,4.35,169,1.09,168.84,187.5,18.66,0.14,4,0,0.9584,0.0416
956,0,"""1660ad786c27fd935378b6192a90b417""",SP,12,42,1570.0,341,12,0.04,1.0,5.0,13,1.08,130.83,151.42,20.58,0.08,3,0,0.8036,0.1964
957,0,f4db9b37944bcb8873e6b456ee190bbf,SP,21,19,3410.0,495,20,0.04,1.05,4.7,22,1.05,162.38,186.14,23.76,0.09,3,0,0.9395,0.0605
958,1,"""010543a62bd80aa422851e79a3bc7540""",SP,2,397,1416.0,29,2,0.07,1.0,4.0,2,1.0,708.0,724.0,16.0,0.0,3,1,0.0626,0.9374
959,0,"""916748bc99315c2d202898ae58b1617e""",SP,25,282,372.0,287,23,0.08,1.09,4.4,32,1.28,14.88,29.92,15.04,0.0,1,1,0.4214,0.5786
960,1,b127efdabeffb5d559349c7b172eb75d,SP,10,474,309.0,112,9,0.08,1.11,4.6,10,1.0,30.9,42.3,11.4,0.1,3,0,0.5261,0.4739
961,0,"""834f3294fba9f932f56edc879193f925""",SP,66,18,39906.0,462,58,0.13,1.14,4.55,66,1.0,604.64,669.94,65.3,0.06,3,0,0.8981,0.1019
962,1,"""141440cad9341e553f8401c574a2aa38""",PR,11,18,1291.0,108,9,0.08,1.22,3.89,12,1.09,117.36,143.82,26.45,0.0,3,0,0.7834,0.2166
963,0,ad273c9eb54ecb4532de4bf75bae9e4e,PR,10,25,645.0,527,10,0.02,1.0,5.0,11,1.1,64.5,82.8,18.3,0.0,2,0,0.9589,0.0411
964,1,"""985c92cc412091f8529c12d7f23d3fef""",MG,12,14,1367.0,109,11,0.1,1.09,4.83,12,1.0,113.92,133.92,20.0,0.08,4,0,0.7365,0.2635
965,0,"""2dee2ce60de9709b1a24083217181a1f""",MT,54,67,7786.0,346,34,0.1,1.59,4.4,55,1.02,144.19,182.41,38.22,0.04,4,0,0.8635,0.1365
966,1,ea67327e24487bdfac5fbfa37ea124df,SP,32,12,6252.0,228,27,0.12,1.19,2.9,34,1.06,195.38,224.56,29.19,0.03,3,0,0.8073,0.1927
967,1,"""2f4b0d3b9634b647d4edee577d7ebb7e""",SP,10,177,339.0,44,9,0.2,1.11,4.83,11,1.1,33.9,42.4,8.5,0.0,1,1,0.0318,0.9682
968,1,"""5160d23075764e18e07c1f4a87fad743""",SP,33,272,2359.0,114,28,0.25,1.18,4.71,38,1.15,71.48,85.97,14.48,0.03,3,0,0.7433,0.2567
969,1,"""5bf397d04035b5f45cc41e82ec106803""",SP,3,63,1525.0,56,3,0.05,1.0,2.5,4,1.33,508.33,524.33,16.0,0.0,7,1,0.2141,0.7859
970,1,"""9e7c5f4d7770eab65738cca38f9efccf""",SP,2,27,185.0,68,2,0.03,1.0,4.0,2,1.0,92.5,111.5,19.0,0.0,6,1,0.3995,0.6005
971,1,"""6f1a1263039c76e68f40a8e536b1da6a""",SP,2,231,179.0,120,2,0.02,1.0,2.5,5,2.5,89.5,126.5,37.0,0.2,-3,1,0.2362,0.7638
972,0,"""855668e0971d4dfd7bef1b6a4133b41b""",SP,300,8,30850.0,482,197,0.41,1.52,3.73,311,1.04,102.83,128.07,25.24,0.14,3,0,0.9384,0.0616
973,1,"""41c2bad7229b0c25e6becf179ebf63ff""",RN,20,45,782.0,236,18,0.08,1.11,5.0,23,1.15,39.1,48.3,9.2,0.0,7,1,0.3815,0.6185
974,0,"""116ccb1a1604bc88e4d234a8c23f33de""",SP,61,13,2010.0,285,53,0.19,1.15,4.63,73,1.2,32.95,48.36,15.41,0.05,3,0,0.8601,0.1399
975,1,"""2f9b7ce230a057a98a9f5df5893ee36c""",SP,2,442,141.0,31,2,0.06,1.0,4.0,2,1.0,70.5,85.5,15.0,0.0,1,1,0.1268,0.8732
976,1,f7ccf836d21b2fb1de37564105216cc1,SP,69,14,2750.0,252,59,0.23,1.17,3.6,73,1.06,39.86,55.94,16.09,0.1,3,0,0.8774,0.1226
977,0,cbd996ad3c1b7dc71fd0e5f5df9087e2,SP,160,7,8225.0,555,136,0.25,1.18,4.03,189,1.18,51.41,68.81,17.4,0.08,5,0,0.9615,0.0385
978,0,f27e33c6d29b5138fa9967bcd445b6d5,SP,93,9,8898.0,397,77,0.19,1.21,4.0,98,1.05,95.68,112.8,17.12,0.1,2,0,0.9193,0.0807
979,0,ec4608a1f76453166bb312b2968aeaf4,SP,17,20,967.0,539,17,0.03,1.0,3.06,29,1.71,56.88,109.82,52.94,0.21,0,0,0.929,0.071
980,1,"""458c6fa920810ce2492da71bc26d9eec""",SP,2,256,756.0,10,2,0.2,1.0,2.0,2,1.0,378.0,431.0,53.0,0.0,2,1,0.0381,0.9619
981,0,"""3b872fd4747f01cc56206f2934198618""",SP,25,13,2728.0,268,25,0.09,1.0,3.91,27,1.08,109.12,153.8,44.68,0.15,2,0,0.8306,0.1694
982,0,"""0c8380b62e38e8a1e6adbeba7eb9688c""",MG,180,13,17271.0,685,133,0.19,1.35,4.07,218,1.21,95.95,118.6,22.65,0.05,2,0,0.9662,0.0338
983,1,"""6481e96574816ead57975da2c0f6d80d""",SP,32,35,3330.0,214,29,0.14,1.1,4.38,43,1.34,104.06,135.88,31.81,0.02,3,0,0.7216,0.2784
984,1,"""1a932caad4f9d804097d7f8e615baed1""",SP,20,12,4662.0,112,20,0.18,1.0,3.57,30,1.5,233.1,285.0,51.9,0.13,3,0,0.7417,0.2583
985,1,"""6426d21aca402a131fc0a5d0960a3c90""",SP,23,334,1212.0,141,23,0.16,1.0,4.2,23,1.0,52.7,69.43,16.74,0.04,4,0,0.6596,0.3404
986,0,"""834f8533b2ecb6598dd004ff3de7203a""",SP,41,14,4456.0,581,39,0.07,1.05,4.41,47,1.15,108.68,132.0,23.32,0.17,-2,0,0.9104,0.0896
987,0,"""3340ef1913fb70d28420f6ceb685c339""",PR,32,283,6734.0,311,30,0.1,1.07,4.4,42,1.31,210.44,233.97,23.53,0.1,3,0,0.6596,0.3404
988,0,fffd5413c0700ac820c7069d66d98c89,SP,57,8,8542.0,399,54,0.14,1.06,3.72,58,1.02,149.86,195.3,45.44,0.14,3,0,0.8665,0.1335
989,1,"""47f55702f598c7c6cc8458b0fbc1c49a""",MG,1,353,75.0,1,1,1.0,1.0,5.0,1,1.0,75.0,95.0,20.0,0.0,0,1,0.0109,0.9891
990,1,"""72c38a04bd6a1c3dbc5298425a0db86d""",PR,4,60,648.0,54,4,0.07,1.0,3.5,5,1.25,162.0,190.25,28.25,0.0,4,1,0.25,0.75
991,1,cd52a8efd71af3336b14b5039b951cc1,SP,2,355,112.0,3,2,0.67,1.0,3.0,2,1.0,56.0,73.0,17.0,0.0,4,1,0.0166,0.9834
992,0,"""4e7c18b98d84e05cbae3ff0ff03846c2""",SP,80,52,8731.0,524,71,0.14,1.13,4.19,87,1.09,109.14,143.99,34.85,0.05,3,0,0.9672,0.0328
993,1,"""39d54ff918774174706fb065d7f9dc07""",SP,22,41,1556.0,242,20,0.08,1.1,4.17,24,1.09,70.73,86.45,15.73,0.12,3,0,0.7344,0.2656
994,1,b0f2a6122a90a93eb03e68653dd960e3,PR,6,26,1621.0,103,6,0.06,1.0,4.5,7,1.17,270.17,293.0,22.83,0.0,2,0,0.6081,0.3919
995,0,f8201cab383e484733266d1906e2fdfa,SC,10,23,890.0,421,9,0.02,1.11,5.0,10,1.0,89.0,114.6,25.6,0.2,2,0,0.7288,0.2712
996,1,"""725af026f869236a8dd0ceb98564d156""",MG,5,94,811.0,223,5,0.02,1.0,2.5,5,1.0,162.2,187.4,25.2,0.0,13,1,0.2941,0.7059
997,0,b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,143,14,6655.0,566,120,0.21,1.19,4.28,165,1.15,46.54,64.15,17.61,0.02,6,0,0.9673,0.0327
998,1,ab91571efab27993ff2f6b36e38055c3,SP,3,40,104.0,125,3,0.02,1.0,4.5,4,1.33,34.67,53.33,18.67,0.5,-3,1,0.4078,0.5922
999,0,a0415d9b25ede3c4b1e477e9916ffc03,RJ,9,237,3545.0,274,9,0.03,1.0,4.2,9,1.0,393.89,414.56,20.67,0.0,4,1,0.4416,0.5584
1000,1,e88c9b79e592e370d6bd852eeefbf057,PR,8,415,252.0,56,8,0.14,1.0,5.0,9,1.12,31.5,49.25,17.75,0.0,4,1,0.1038,0.8962
1001,1,dd264199fc8b687ad029de7de6d760e6,PR,1,592,88.0,1,1,1.0,1.0,5.0,1,1.0,88.0,109.0,21.0,0.0,-4,1,0.0124,0.9876
1002,1,"""04e38a233f726ef161074ab1c9b0399a""",SP,19,121,994.0,233,16,0.07,1.19,4.38,24,1.26,52.32,70.89,18.58,0.12,0,1,0.379,0.621
1003,1,da3fede3469bf49b7293ce3fc45b294d,SP,1,170,45.0,1,1,1.0,1.0,2.5,1,1.0,45.0,58.0,13.0,0.0,-1,1,0.0082,0.9918
1004,1,"""4d0041cdbe51b4617d95c70b19decc74""",MG,8,34,5236.0,83,8,0.1,1.0,4.6,8,1.0,654.5,683.38,28.88,0.0,3,0,0.5231,0.4769
