,Unnamed: 0,seller_state_,review_score_mean,ticket_medio,products_by_orders,dias_na_base,perc_atividade,inativo,Label,Score
1937,1937,21,3.6666666666666665,173.51,1.0,256,2.34,0,1,0.6727
1938,1938,21,5.0,46.76,1.0,36,8.33,0,0,0.5093
1939,1939,11,3.5,1053.17,1.0,390,3.85,0,0,0.5859
1940,1940,21,4.129032258064516,74.49,1.26,384,12.24,0,0,0.6595
1941,1941,14,5.0,2027.4,2.0,210,0.95,1,1,0.7777
1942,1942,18,4.833333333333333,249.35,1.2,184,2.72,0,1,0.647
1943,1943,21,4.0,108.63,1.0,1,100.0,0,1,0.7301
1944,1944,21,3.6,181.34,1.67,52,5.77,0,1,0.6153
1945,1945,21,4.0,52.44,1.0,11,18.18,1,1,0.5318
1946,1946,21,4.0,110.3,2.0,1,100.0,1,1,0.7439
1947,1947,21,4.2,320.48,1.0,337,1.48,1,1,0.6991
1948,1948,21,4.5,49.84,1.0,56,3.57,0,1,0.5229
1949,1949,21,3.6666666666666665,455.67,1.5,23,8.7,0,1,0.683
1950,1950,4,5.0,410.91,1.0,1,100.0,0,1,0.6695
1951,1951,21,3.6,258.31,1.18,92,44.57,1,0,0.5909
1952,1952,4,3.8333333333333335,108.67,1.2,42,11.9,1,1,0.7064
1953,1953,19,5.0,177.39,1.5,3,66.67,1,0,0.5192
1954,1954,21,3.4375,54.8,1.23,61,14.75,0,1,0.542
1955,1955,14,4.111111111111111,360.18,1.02,460,10.87,1,0,0.7537
1956,1956,21,5.0,79.94,2.0,1,100.0,1,1,0.7109
1957,1957,14,4.333333333333333,49.1,1.0,17,17.65,1,1,0.5667
1958,1958,15,3.923076923076923,181.41,1.08,334,6.89,0,0,0.6524
1959,1959,7,5.0,770.84,2.0,1,100.0,1,1,0.6727
1960,1960,21,5.0,1025.24,1.0,1,100.0,1,1,0.6915
1961,1961,21,5.0,312.02,1.0,1,100.0,1,1,0.7173
1962,1962,15,5.0,47.76,1.0,131,3.05,1,1,0.5123
1963,1963,21,4.666666666666667,57.0,1.5,9,22.22,1,0,0.5145
1964,1964,21,4.5,76.35,1.33,146,2.05,1,1,0.7345
1965,1965,21,3.0,364.68,2.0,1,100.0,1,1,0.8248
1966,1966,14,3.333333333333333,107.82,1.0,36,8.33,1,1,0.7158
1967,1967,7,5.0,114.57,1.0,1,100.0,0,1,0.6952
1968,1968,7,4.007633587786259,175.29,1.44,561,15.86,0,0,0.9722
1969,1969,21,4.769230769230769,111.07,1.3,13,61.54,0,0,0.6746
1970,1970,5,4.0,304.18,1.0,1,100.0,1,1,0.7678
1971,1971,21,3.5769230769230766,90.05,1.1,483,9.73,1,0,0.7188
1972,1972,7,5.0,101.45,1.0,19,10.53,1,0,0.521
1973,1973,14,4.142857142857143,302.28,1.4,135,3.7,0,1,0.5701
1974,1974,19,4.036363636363636,124.48,1.07,558,16.13,0,0,0.9799
1975,1975,19,4.405228758169935,95.06,1.19,545,20.55,0,0,0.9682
1976,1976,21,5.0,785.14,3.67,246,1.22,0,0,0.5639
1977,1977,14,4.142857142857143,154.46,1.17,355,1.41,1,1,0.6764
1978,1978,21,1.0,97.06,1.0,1,100.0,1,1,0.8403
1979,1979,21,4.75,82.17,1.33,125,2.4,0,1,0.6111
1980,1980,18,5.0,70.9,1.0,428,0.93,0,0,0.5338
1981,1981,21,4.462365591397849,234.84,1.12,560,13.57,0,0,0.9774
1982,1982,19,4.571428571428571,332.38,1.17,99,6.06,1,1,0.6235
1983,1983,21,4.428571428571429,128.65,1.17,303,3.96,1,1,0.5008
1984,1984,9,4.313725490196078,174.06,1.16,440,9.55,0,0,0.5571
1985,1985,14,3.5,3418.62,1.0,95,2.11,1,1,0.8049
1986,1986,15,3.9583333333333335,366.28,1.0,340,14.12,0,0,0.6975
1987,1987,18,4.650485436893204,154.06,1.03,440,18.64,0,0,0.7201
1988,1988,21,3.6666666666666665,252.9,1.0,16,18.75,1,1,0.6929
1989,1989,21,4.142857142857143,121.59,1.0,335,2.09,1,1,0.6415
1990,1990,21,3.0,79.44,1.0,1,100.0,0,1,0.8163
1991,1991,21,4.25,220.58,1.0,237,5.06,0,0,0.5332
1992,1992,21,3.8333333333333335,62.37,1.2,532,1.88,0,0,0.9712
1993,1993,7,4.477272727272728,135.78,1.0,107,26.17,0,0,0.6791
1994,1994,21,4.5,186.68,1.28,560,10.18,0,0,0.9758
1995,1995,18,4.8,653.43,2.4,238,2.1,1,1,0.7416
1996,1996,19,5.0,19.21,1.0,1,100.0,1,1,0.8448
1997,1997,14,3.9166666666666665,129.09,1.2,527,1.9,0,0,0.9714
1998,1998,7,4.111111111111112,152.7,1.12,486,8.02,0,0,0.8977
1999,1999,5,3.2222222222222223,473.25,3.0,202,1.49,0,1,0.5806
2000,2000,21,3.3421052631578947,237.59,1.0,304,11.51,1,0,0.6677
2001,2001,21,3.8333333333333335,96.97,1.2,97,5.15,1,1,0.565
2002,2002,14,4.0,125.74,1.0,48,4.17,1,1,0.5611
2003,2003,19,4.5,929.56,1.12,250,6.0,0,0,0.6317
2004,2004,14,4.064516129032258,171.34,1.06,359,18.66,0,0,0.681
2005,2005,21,5.0,70.93,1.0,36,13.89,1,0,0.5093
2006,2006,7,3.3548387096774195,208.27,1.94,507,2.56,0,0,0.9708
2007,2007,14,4.538461538461538,747.96,1.3,68,13.24,0,0,0.6977
2008,2008,15,3.2,161.38,1.25,23,17.39,1,1,0.7066
2009,2009,21,5.0,566.12,2.0,1,100.0,1,1,0.6785
2010,2010,21,4.833333333333333,180.61,1.33,181,4.42,0,0,0.5243
2011,2011,14,3.2222222222222223,819.36,1.5,62,9.68,0,0,0.5123
2012,2012,14,4.111111111111111,60.77,1.12,90,7.78,1,1,0.6226
2013,2013,21,4.5,887.02,1.0,85,4.71,0,1,0.5023
2014,2014,14,5.0,476.51,1.0,1,100.0,0,1,0.6628
2015,2015,21,3.772727272727273,89.2,1.05,99,20.2,0,0,0.6588
2016,2016,7,3.5,700.87,1.24,227,8.37,1,0,0.5007
2017,2017,21,3.6666666666666665,115.67,1.0,158,3.8,0,1,0.5827
2018,2018,21,4.0,245.58,1.07,574,2.44,0,0,0.974
2019,2019,7,4.173913043478261,136.7,1.04,474,9.07,0,0,0.872
2020,2020,1,5.0,207.25,1.0,1,100.0,0,1,0.5941
2021,2021,18,4.75,60.53,1.0,37,10.81,0,0,0.5093
2022,2022,15,5.0,43.0,1.0,1,100.0,1,1,0.6885
2023,2023,4,4.0,197.22,1.0,20,20.0,1,1,0.5196
2024,2024,21,4.5,125.44,1.0,2,100.0,1,1,0.5281
2025,2025,7,4.818181818181818,51.58,1.0,446,2.47,1,1,0.632
2026,2026,21,3.7777777777777777,69.97,1.0,263,3.42,0,0,0.5547
2027,2027,14,4.857142857142857,315.67,1.17,103,5.83,0,1,0.5653
2028,2028,21,4.333333333333333,85.21,1.0,555,1.08,0,0,0.9734
2029,2029,21,4.5,70.81,1.2,112,8.04,1,1,0.6167
2030,2030,14,4.5,363.08,1.0,5,40.0,1,1,0.6392
2031,2031,21,3.893617021276596,182.41,1.37,592,12.16,0,0,0.975
2032,2032,18,4.363636363636363,102.72,1.1,80,12.5,0,0,0.5976
2033,2033,21,3.74468085106383,98.63,1.07,476,7.56,1,0,0.747
2034,2034,21,3.9565217391304346,511.81,2.56,111,7.21,0,1,0.5419
2035,2035,21,4.297872340425532,245.59,1.12,302,12.58,0,0,0.695
2036,2036,21,5.0,984.81,1.0,1,100.0,0,1,0.6412
2037,2037,7,3.263157894736842,274.64,1.0,288,6.25,0,0,0.5701
2038,2038,18,4.206896551724138,225.46,1.14,160,25.0,0,0,0.7255
2039,2039,21,4.470588235294118,140.85,1.13,123,12.2,1,0,0.6087
2040,2040,18,4.526315789473684,98.27,1.0,280,12.5,1,0,0.5555
2041,2041,21,1.9285714285714288,1566.02,1.0,65,15.38,1,1,0.6086
2042,2042,15,3.813008130081301,141.5,1.17,459,18.74,0,0,0.8246
2043,2043,8,4.964285714285714,243.09,1.65,125,11.2,1,0,0.5979
2044,2044,21,3.3286713286713283,109.47,1.43,221,35.29,0,0,0.7389
2045,2045,21,3.8,117.98,1.43,31,22.58,0,0,0.5224
2046,2046,19,4.0,347.52,1.0,35,5.71,1,1,0.6904
2047,2047,18,4.444444444444445,104.94,1.29,66,10.61,0,0,0.5564
2048,2048,21,4.0,109.25,1.17,97,6.19,0,1,0.565
2049,2049,21,4.518518518518518,94.25,1.08,305,6.56,0,0,0.6186
2050,2050,14,4.4,358.24,1.0,360,8.33,0,0,0.6857
2051,2051,21,4.242339832869081,192.05,1.12,594,37.37,0,0,0.9877
2052,2052,21,4.636363636363637,108.61,1.1,114,8.77,0,0,0.6508
2053,2053,21,5.0,158.75,1.44,252,3.57,1,0,0.5146
2054,2054,15,5.0,35.74,1.0,1,100.0,1,1,0.8194
2055,2055,18,4.155555555555556,691.22,1.05,263,14.45,0,0,0.7264
2056,2056,7,4.085106382978723,117.22,1.68,326,7.36,1,1,0.5028
2057,2057,21,3.764705882352941,125.74,1.06,161,9.94,0,0,0.6434
2058,2058,21,4.2064516129032254,326.65,1.04,310,32.58,0,0,0.8426
2059,2059,14,4.523809523809524,388.56,1.0,211,9.48,0,0,0.6655
2060,2060,21,4.424657534246576,266.75,1.16,524,11.07,0,0,0.9734
2061,2061,21,1.4,36329.76,3.75,449,0.89,0,0,0.823
2062,2062,21,4.0,96.88,1.0,1,100.0,0,1,0.7301
2063,2063,21,3.7755102040816326,173.3,1.16,342,11.11,0,0,0.6816
2064,2064,14,4.846153846153846,2129.39,1.86,136,5.15,0,1,0.5496
2065,2065,21,5.0,31.75,1.0,93,3.23,1,1,0.6789
2066,2066,21,4.083333333333333,71.22,1.5,156,5.13,1,1,0.5411
2067,2067,5,4.813953488372093,198.09,1.02,210,14.76,0,0,0.6968
2068,2068,21,2.5,75.07,1.0,20,10.0,1,1,0.6815
2069,2069,21,2.5,816.75,1.33,107,2.8,0,1,0.5093
2070,2070,21,4.375,450.56,2.0,114,3.51,0,1,0.5297
2071,2071,21,4.0,51.0,1.0,2,100.0,0,1,0.5666
2072,2072,7,4.333333333333333,322.71,1.0,33,9.09,1,1,0.6302
2073,2073,21,4.714285714285714,194.06,1.11,54,31.48,0,0,0.8536
2074,2074,21,4.218579234972678,140.95,1.25,576,21.01,0,0,0.9742
2075,2075,21,4.0,193.86,1.17,455,6.15,0,0,0.5368
2076,2076,21,4.8,155.93,1.0,55,7.27,0,0,0.5125
2077,2077,18,4.6,767.48,1.11,95,16.84,0,0,0.7431
2078,2078,21,4.049180327868853,93.8,1.28,564,21.1,0,0,0.9712
2079,2079,19,4.230769230769231,139.03,1.18,276,3.99,0,1,0.5263
2080,2080,21,4.37,84.42,1.18,220,32.73,0,0,0.7786
2081,2081,7,3.2,285.64,1.0,135,3.7,0,1,0.6481
2082,2082,21,2.6666666666666665,157.2,1.0,212,1.42,1,1,0.7429
2083,2083,21,4.073170731707317,76.99,1.08,551,6.72,0,0,0.9755
2084,2084,19,3.875,284.83,1.33,68,8.82,0,0,0.5175
2085,2085,3,3.1,154.51,1.25,488,1.64,0,0,0.9075
2086,2086,21,5.0,88.81,1.0,1,100.0,1,1,0.6883
2087,2087,18,5.0,329.86,1.0,81,2.47,1,1,0.6866
2088,2088,21,5.0,85.27,1.0,1,100.0,1,1,0.6883
2089,2089,21,5.0,103.7,2.0,1,100.0,0,1,0.7035
2090,2090,19,4.352941176470588,94.5,1.06,157,10.19,1,0,0.664
2091,2091,21,4.0,21.28,1.0,1,100.0,0,0,0.6805
2092,2092,14,5.0,475.34,2.0,1,100.0,1,1,0.7021
2093,2093,21,3.88,73.87,1.47,140,11.43,0,0,0.5851
2094,2094,21,4.875,97.02,1.14,34,17.65,0,0,0.6676
2095,2095,21,4.547619047619048,232.91,1.38,511,10.96,0,0,0.985
2096,2096,14,4.727272727272728,77.24,1.22,281,3.2,1,0,0.5032
2097,2097,21,4.357142857142857,122.17,1.0,309,4.21,1,0,0.5389
2098,2098,21,4.0,143.25,1.0,1,100.0,1,1,0.774
2099,2099,15,4.2368421052631575,145.39,1.27,168,16.07,0,0,0.6284
2100,2100,21,4.833333333333333,70.98,1.2,63,7.94,1,1,0.5978
2101,2101,21,4.201183431952662,34.52,1.09,599,21.54,0,0,0.9799
2102,2102,21,5.0,318.3,1.0,1,100.0,0,1,0.7173
2103,2103,15,5.0,35.42,1.0,1,100.0,1,1,0.8194
2104,2104,19,4.6,118.01,1.0,272,1.84,1,1,0.6238
2105,2105,19,3.0,370.69,1.0,1,100.0,1,1,0.8288
2106,2106,21,4.5,116.48,1.33,66,4.55,1,1,0.5649
2107,2107,21,2.909090909090909,198.45,1.57,392,1.79,0,1,0.6126
2108,2108,21,4.727272727272728,318.67,1.38,136,5.15,0,1,0.5302
2109,2109,21,4.545454545454546,181.12,1.38,33,18.18,0,0,0.7017
2110,2110,21,4.027777777777778,1536.3,1.09,178,16.29,0,0,0.6761
2111,2111,21,4.269230769230769,114.91,1.08,326,6.44,1,0,0.6186
2112,2112,21,4.071428571428571,157.39,1.08,256,9.77,0,0,0.7606
2113,2113,19,4.444444444444445,173.41,1.0,99,9.09,0,0,0.6644
2114,2114,15,4.384615384615385,611.18,1.08,255,4.31,0,0,0.5837
2115,2115,7,3.0,106.35,1.0,1,100.0,1,1,0.8031
2116,2116,21,3.4444444444444446,70.86,1.0,174,5.17,0,1,0.5739
2117,2117,14,4.25,104.92,1.0,195,2.05,1,1,0.5148
2118,2118,21,3.571428571428572,72.2,1.17,73,8.22,0,1,0.6219
2119,2119,19,4.361702127659575,391.87,1.07,328,12.2,0,0,0.699
2120,2120,14,3.333333333333333,101.78,1.5,45,4.44,1,1,0.7741
2121,2121,14,4.0,131.27,1.0,69,2.9,0,1,0.563
2122,2122,14,4.128205128205129,195.58,1.15,371,8.89,0,0,0.7076
2123,2123,7,4.118421052631579,215.3,1.23,568,9.86,0,0,0.9714
2124,2124,15,4.315789473684211,676.12,1.03,223,13.45,0,0,0.7001
2125,2125,21,4.0,109.88,1.0,438,0.91,1,1,0.6922
2126,2126,14,4.2727272727272725,180.33,1.1,265,3.77,0,0,0.5865
2127,2127,21,5.0,190.72,1.0,89,3.37,1,0,0.5578
2128,2128,21,4.214285714285714,119.85,1.0,128,10.94,0,0,0.6644
2129,2129,21,5.0,198.69,1.0,1,100.0,0,1,0.6094
2130,2130,3,5.0,191.24,1.0,54,3.7,0,0,0.6117
2131,2131,21,4.49438202247191,90.33,1.07,117,42.74,0,0,0.8447
2132,2132,21,4.266666666666667,63.96,1.0,199,7.54,0,0,0.5209
2133,2133,15,4.25,114.21,1.0,199,4.02,0,1,0.5004
2134,2134,7,4.2,166.44,1.0,33,15.15,1,1,0.5929
2135,2135,21,3.7142857142857135,169.73,1.17,159,3.77,0,1,0.5701
2136,2136,21,5.0,176.63,1.0,17,11.76,0,0,0.5755
2137,2137,19,5.0,97.66,1.0,1,100.0,0,1,0.6832
2138,2138,21,4.422222222222223,1197.99,1.18,172,20.93,0,0,0.6942
2139,2139,19,4.5,55.74,1.0,34,17.65,1,0,0.5553
2140,2140,15,5.0,289.04,1.0,1,100.0,1,1,0.7487
2141,2141,21,5.0,93.13,1.0,1,100.0,0,1,0.6883
2142,2142,19,4.0,1677.69,3.0,1,100.0,0,1,0.7103
2143,2143,21,4.324324324324325,182.36,1.0,263,13.31,1,0,0.7071
2144,2144,21,5.0,50.1,1.0,1,100.0,1,1,0.6936
2145,2145,21,5.0,55.72,1.0,1,100.0,1,1,0.6936
2146,2146,7,3.7777777777777777,203.27,1.0,53,16.98,1,0,0.6979
2147,2147,21,2.760869565217391,227.38,2.56,568,3.17,0,0,0.9756
2148,2148,21,4.833333333333333,180.67,1.2,74,6.76,0,0,0.5513
2149,2149,21,2.333333333333333,158.7,1.5,8,25.0,1,1,0.7105
2150,2150,21,4.052631578947368,217.16,1.19,482,3.32,0,0,0.9295
2151,2151,15,5.0,664.25,1.0,30,6.67,1,1,0.5174
2152,2152,15,4.5,304.76,1.0,194,5.15,1,1,0.5217
2153,2153,19,5.0,26.31,1.0,7,28.57,0,1,0.63
2154,2154,21,4.294117647058823,707.58,1.0,294,4.76,0,0,0.6161
2155,2155,7,3.875,222.12,1.14,242,12.4,1,0,0.6171
2156,2156,5,5.0,139.53,1.0,1,100.0,1,1,0.7429
2157,2157,21,3.071428571428571,158.64,1.25,428,15.42,0,0,0.705
2158,2158,21,4.823529411764706,117.48,1.42,510,2.35,0,0,0.9761
2159,2159,21,3.0,67.79,1.0,4,50.0,0,1,0.7572
2160,2160,21,5.0,177.7,1.0,106,1.89,0,1,0.5443
2161,2161,14,5.0,105.34,1.0,1,100.0,0,1,0.6832
2162,2162,2,4.5,615.88,1.0,504,2.78,0,0,0.9757
2163,2163,21,4.416666666666667,142.45,1.09,158,6.96,0,0,0.5217
2164,2164,21,4.666666666666667,170.86,1.33,274,6.57,1,1,0.5434
2165,2165,21,3.8181818181818175,266.81,1.0,361,3.05,0,1,0.5366
2166,2166,21,4.666666666666667,160.95,1.0,16,18.75,1,0,0.5485
2167,2167,21,4.0,164.56,1.0,57,3.51,0,1,0.544
2168,2168,21,3.5454545454545454,79.83,1.05,210,9.05,0,0,0.5562
2169,2169,21,4.153846153846154,398.95,2.17,329,1.82,1,1,0.7394
2170,2170,21,2.0,30.82,1.0,1,100.0,0,0,0.5495
2171,2171,21,4.0,33.64,1.0,82,6.1,0,1,0.5023
2172,2172,21,2.333333333333333,82.07,1.0,34,8.82,1,1,0.7061
2173,2173,21,4.533333333333333,119.57,1.02,320,12.5,0,0,0.656
2174,2174,14,2.5,39.46,1.0,1,100.0,1,1,0.7644
2175,2175,21,4.1875,283.77,1.14,82,12.2,0,0,0.5837
2176,2176,3,4.208791208791209,126.37,1.05,520,15.19,0,0,0.9813
2177,2177,21,4.5,58.26,1.0,15,26.67,0,0,0.5186
2178,2178,21,4.9,81.57,1.25,297,2.36,0,1,0.6063
2179,2179,21,4.0,56.67,1.0,147,8.16,0,0,0.5379
2180,2180,21,3.8461538461538463,75.15,1.08,221,4.98,0,0,0.5307
2181,2181,21,4.113636363636363,136.66,1.03,397,18.14,0,0,0.7652
2182,2182,19,5.0,42.19,1.0,1,100.0,0,1,0.6885
2183,2183,15,4.571428571428571,144.8,1.0,132,4.55,0,0,0.5114
2184,2184,21,4.54,244.94,1.42,473,7.61,0,0,0.8949
2185,2185,21,1.0,46.73,1.0,1,100.0,1,1,0.8436
2186,2186,21,4.0,76.96,2.0,1,100.0,1,1,0.7507
2187,2187,21,4.125,160.84,1.52,545,3.85,0,0,0.9721
2188,2188,3,3.5,356.45,2.0,181,3.31,0,0,0.5095
2189,2189,21,3.8,84.89,1.0,28,14.29,1,1,0.5493
2190,2190,21,5.0,69.57,1.4,29,17.24,1,0,0.5406
2191,2191,21,3.0,78.76,1.0,65,3.08,1,1,0.7058
2192,2192,14,2.75,825.87,2.67,44,6.82,0,1,0.6562
2193,2193,7,5.0,125.64,1.0,1,100.0,1,1,0.707
2194,2194,14,5.0,83.26,1.0,1,100.0,0,1,0.6832
2195,2195,21,3.733333333333333,56.41,1.0,223,6.73,1,1,0.5629
2196,2196,19,4.6,446.02,1.0,216,2.31,1,1,0.67
2197,2197,21,3.941176470588236,92.86,1.06,87,40.23,0,0,0.7593
2198,2198,21,4.5,165.69,1.0,44,4.55,0,1,0.6398
2199,2199,21,4.666666666666667,2092.38,1.5,120,1.67,1,1,0.8362
2200,2200,21,5.0,27.86,1.0,1,100.0,1,1,0.8218
2201,2201,21,4.428571428571429,42.47,1.0,56,42.86,0,0,0.7645
2202,2202,21,3.6666666666666665,77.62,1.5,37,5.41,1,1,0.7604
2203,2203,14,4.368421052631579,123.74,1.05,378,4.76,1,0,0.5911
2204,2204,21,4.418604651162791,172.4,1.23,346,8.96,1,0,0.6816
2205,2205,21,3.743589743589744,77.01,1.11,70,28.57,1,0,0.5635
2206,2206,21,4.5,166.36,1.0,8,37.5,1,1,0.5687
2207,2207,21,4.355371900826447,195.07,1.08,513,19.3,0,0,0.9841
2208,2208,15,5.0,314.6,1.5,72,5.56,1,1,0.5616
2209,2209,21,4.0,48.55,1.0,55,9.09,0,0,0.6248
2210,2210,21,4.434146341463415,161.17,1.05,313,44.09,0,0,0.8559
2211,2211,14,5.0,2717.55,3.0,1,100.0,1,1,0.6562
2212,2212,21,1.0,2455.12,1.0,1,100.0,0,1,0.7012
2213,2213,21,4.777777777777778,152.97,1.0,224,4.02,0,0,0.5274
2214,2214,21,4.170212765957447,87.75,1.12,181,20.44,0,0,0.7118
2215,2215,15,4.0,557.72,1.0,1,100.0,0,1,0.6505
2216,2216,14,5.0,171.13,1.0,402,1.74,1,1,0.6956
2217,2217,15,5.0,109.4,1.33,174,1.72,1,1,0.6473
2218,2218,21,4.357142857142857,149.38,1.0,539,5.01,0,0,0.9747
2219,2219,15,5.0,143.98,1.0,1,100.0,0,1,0.7319
2220,2220,19,3.8,111.74,1.25,73,5.48,0,1,0.5707
2221,2221,19,5.0,37.56,1.0,1,100.0,0,1,0.5765
2222,2222,21,5.0,49.04,1.0,1,100.0,1,1,0.6936
2223,2223,21,5.0,95.65,1.0,1,100.0,0,1,0.6883
2224,2224,21,3.6,56.12,1.0,34,17.65,1,1,0.6702
2225,2225,21,4.2,229.27,1.67,49,6.12,1,1,0.6086
2226,2226,21,3.882352941176471,313.1,1.0,105,12.38,0,0,0.6431
2227,2227,21,3.0,451.28,1.0,1,100.0,1,1,0.8117
2228,2228,21,3.5,41.76,1.0,50,4.0,1,1,0.676
2229,2229,21,2.5,34.34,1.0,4,50.0,0,1,0.6283
2230,2230,21,4.5,159.39,1.43,108,6.48,1,1,0.6356
2231,2231,21,4.0,25.78,1.0,123,1.63,1,1,0.8203
2232,2232,15,5.0,24.0,1.0,1,100.0,1,1,0.8182
2233,2233,21,4.333333333333333,143.24,1.0,23,13.04,0,0,0.5119
2234,2234,21,1.0,65.14,1.0,1,100.0,1,1,0.8436
2235,2235,21,1.0,19.89,1.0,1,100.0,0,0,0.6963
2236,2236,19,4.625,425.18,2.0,200,4.0,1,1,0.5609
2237,2237,21,4.5,730.56,2.0,159,1.26,0,1,0.7082
2238,2238,15,4.0,257.45,1.0,1,100.0,1,1,0.723
2239,2239,21,3.555555555555556,54.58,1.0,137,6.57,1,1,0.6174
2240,2240,15,2.7222222222222223,1201.3,1.38,361,3.32,0,0,0.5523
2241,2241,15,5.0,48.74,1.0,38,7.89,1,1,0.6239
2242,2242,21,3.6,103.1,1.07,177,7.91,1,1,0.6435
2243,2243,14,4.0,344.67,2.0,1,100.0,1,1,0.793
2244,2244,21,4.0,47.68,1.0,1,100.0,1,1,0.7349
2245,2245,21,4.666666666666667,226.34,1.15,340,3.82,0,0,0.5968
2246,2246,21,3.8688524590163937,136.22,1.02,266,31.2,0,0,0.8628
2247,2247,21,5.0,256.54,1.0,70,2.86,1,1,0.5703
2248,2248,21,2.333333333333333,109.71,1.5,34,5.88,0,1,0.6861
2249,2249,19,3.7142857142857135,217.67,1.17,106,63.21,0,0,0.7663
2250,2250,19,4.3,92.79,1.25,161,4.97,0,1,0.5576
2251,2251,18,5.0,106.28,1.0,15,13.33,1,0,0.5323
2252,2252,15,4.454545454545454,101.65,1.22,349,4.87,0,0,0.5273
2253,2253,21,4.25,678.1,1.0,234,3.42,0,0,0.5461
2254,2254,21,2.0,218.95,1.0,1,100.0,0,1,0.719
2255,2255,21,3.75,254.97,1.33,242,4.55,0,1,0.538
2256,2256,21,4.04382470119522,199.85,1.11,467,33.19,0,0,0.9528
2257,2257,21,5.0,15239.92,5.5,25,8.0,1,1,0.805
2258,2258,15,4.5,82.75,1.0,30,6.67,0,1,0.5806
2259,2259,21,4.777777777777778,106.73,1.5,14,42.86,0,0,0.635
2260,2260,21,4.230769230769231,1421.44,1.08,146,8.22,0,0,0.6708
2261,2261,14,4.462962962962963,215.68,1.17,578,35.99,0,0,0.9834
2262,2262,21,4.461538461538462,151.35,1.0,84,15.48,0,0,0.6599
2263,2263,21,5.0,30.13,1.0,1,100.0,0,0,0.5522
2264,2264,21,3.0,1236.04,1.5,11,18.18,1,1,0.6205
2265,2265,14,5.0,171.64,1.0,130,2.31,0,1,0.5898
2266,2266,14,5.0,52.86,1.0,412,1.46,0,1,0.5377
2267,2267,21,4.0,170.82,1.57,98,5.1,1,1,0.6592
2268,2268,21,3.875,134.22,1.14,134,5.22,1,1,0.506
2269,2269,21,3.3,524.97,2.5,83,4.82,1,1,0.6887
2270,2270,21,4.333333333333333,1485.94,1.0,165,2.42,0,1,0.5819
2271,2271,21,3.941176470588236,708.14,1.0,67,20.9,0,0,0.7262
2272,2272,21,4.166666666666667,582.94,1.2,3,66.67,1,1,0.5793
2273,2273,2,4.0,103.32,1.09,208,5.29,0,0,0.58
2274,2274,14,3.5,152.4,1.07,385,3.9,0,0,0.5165
2275,2275,21,3.7777777777777777,517.6,1.0,92,8.7,1,0,0.584
2276,2276,21,4.307692307692308,904.29,1.08,119,10.08,0,0,0.708
2277,2277,21,4.142857142857143,123.4,1.17,123,4.88,0,1,0.5372
2278,2278,7,5.0,1361.92,2.0,1,100.0,0,1,0.5818
2279,2279,20,3.2,163.14,1.0,539,0.93,0,0,0.9652
2280,2280,21,4.875,195.88,1.14,124,5.65,0,0,0.5848
2281,2281,21,4.125,77.93,1.33,12,41.67,0,1,0.5087
2282,2282,18,4.666666666666667,112.39,1.0,56,5.36,0,1,0.5157
2283,2283,14,4.454545454545454,185.95,1.1,130,6.92,0,0,0.558
2284,2284,21,4.0,239.57,1.09,65,15.38,0,0,0.6452
2285,2285,21,3.317073170731707,321.72,1.05,207,15.94,0,0,0.6203
2286,2286,21,4.0,332.25,1.0,1,100.0,0,1,0.7783
2287,2287,7,4.111111111111111,125.54,1.12,53,15.09,1,0,0.5328
2288,2288,21,3.6666666666666665,90.86,1.5,32,6.25,0,1,0.6823
2289,2289,18,3.096774193548387,570.5,2.07,268,5.6,0,0,0.5097
2290,2290,18,3.9,403.13,1.11,83,9.64,1,0,0.6085
2291,2291,21,4.568181818181818,313.47,1.0,222,18.47,0,0,0.7684
2292,2292,18,3.5625,224.42,1.21,30,40.0,0,1,0.5226
2293,2293,21,4.54,142.87,1.13,500,8.4,0,0,0.9838
2294,2294,21,2.6,200.18,1.5,260,3.85,1,0,0.5098
2295,2295,21,4.383333333333334,266.78,1.02,408,12.01,0,0,0.729
2296,2296,21,4.090909090909091,56.16,1.83,25,20.0,0,1,0.54
2297,2297,21,4.335243553008596,246.89,1.35,146,71.92,0,0,0.821
2298,2298,21,3.75,140.28,1.0,61,6.56,1,1,0.6103
2299,2299,21,5.0,50.23,1.0,1,100.0,1,1,0.6936
2300,2300,2,5.0,72.52,1.0,1,100.0,1,1,0.6958
2301,2301,1,4.454545454545454,1017.71,1.05,101,18.81,0,0,0.689
2302,2302,19,4.0,217.16,1.12,551,4.17,0,0,0.977
2303,2303,2,5.0,259.59,1.0,1,100.0,1,1,0.688
2304,2304,19,5.0,55.79,1.0,1,100.0,1,1,0.6885
2305,2305,21,3.5,184.88,1.0,33,6.06,1,1,0.7788
2306,2306,14,4.857142857142857,499.95,2.33,17,11.76,1,1,0.5342
2307,2307,21,4.375,96.54,1.0,199,7.54,0,0,0.5209
2308,2308,19,4.222222222222222,124.49,1.12,309,2.59,0,1,0.6159
2309,2309,21,1.0,1511.86,1.0,1,100.0,1,1,0.8274
2310,2310,19,2.25,41.29,1.0,10,40.0,0,1,0.5781
2311,2311,21,4.666666666666667,164.11,1.5,63,3.17,1,1,0.6102
2312,2312,21,3.2857142857142856,173.35,1.56,193,4.66,0,1,0.5317
2313,2313,18,4.5,485.64,1.0,86,2.33,0,1,0.578
